segm_idx,tablet_CDLI,view_desc,collection,bbox,scale,assigned
76,P335392,Rev,saa06,"[248, 886, 702, 1165]",1.04,True
85,P335244,Obv,saa06,"[601, 536, 1433, 1211]",1.1,True
87,P335244,Rev,saa06,"[609, 1608, 1433, 2272]",1.1,True
92,P335159,Obv,saa06,"[441, 71, 953, 986]",2.91,True
95,P335159,Rev,saa06,"[423, 1333, 944, 2254]",2.91,True
100,P335089,Obv,saa06,"[450, 89, 929, 873]",2.47,True
102,P335089,Rev,saa06,"[452, 1372, 923, 2180]",2.47,True
106,P335101,Obv,saa06,"[497, 471, 1863, 1443]",1.02,True
110,P335101,Rev,saa06,"[521, 1891, 1884, 2836]",1.02,True
111,P335203,Obv,saa06,"[367, 86, 887, 947]",2.6,True
116,P335203,Rev,saa06,"[375, 1240, 893, 2077]",2.6,True
122,P335063,Obv,saa06,"[372, 66, 1017, 466]",2.49,True
125,P335063,Rev,saa06,"[372, 1088, 1019, 1489]",2.49,True
131,P335370,Obv,saa06,"[351, 88, 826, 911]",3.6,True
134,P335370,Rev,saa06,"[346, 1113, 824, 1934]",3.6,True
140,P335230,Obv,saa06,"[364, 114, 1032, 735]",2.38,True
142,P335230,Rev,saa06,"[362, 1027, 1017, 1660]",2.38,True
146,P335435,Obv,saa06,"[458, 56, 1024, 584]",2.1,True
155,P335319,Obv,saa06,"[460, 63, 991, 1029]",2.11,True
157,P335319,Rev,saa06,"[464, 1413, 978, 2380]",2.11,True
160,P335431,Rev,saa06,"[246, 70, 843, 867]",2.42,True
168,P335023,Obv,saa06,"[518, 103, 1037, 856]",1.7,True
174,P335023,Rev,saa06,"[514, 1987, 1042, 2729]",1.7,True
178,P335294,Obv,saa06,"[585, 74, 1463, 1587]",1.7,True
182,P335294,Rev,saa06,"[585, 2201, 1459, 3705]",1.7,True
188,P335069,Obv,saa06,"[263, 213, 753, 509]",3.9,True
192,P335069,Rev,saa06,"[276, 956, 772, 1268]",3.9,True
207,P335135,Obv,saa06,"[496, 118, 1246, 1196]",2.41,True
211,P335135,Rev,saa06,"[528, 1491, 1244, 2552]",2.41,True
219,P334972,Obv,saa06,"[332, 337, 1125, 799]",3.33,True
224,P335361,Obv,saa06,"[599, 196, 1564, 1599]",2.32,True
232,P335361,Rev,saa06,"[630, 2798, 1594, 4192]",2.32,True
238,P335094,Obv,saa06,"[407, 71, 799, 609]",1.01,True
242,P335094,Rev,saa06,"[411, 893, 790, 1428]",1.01,True
247,P335545,Obv,saa06,"[243, 61, 607, 777]",3.96,True
250,P335545,Rev,saa06,"[219, 1163, 583, 1881]",3.96,True
254,P335072,Obv,saa06,"[304, 119, 740, 402]",3.47,True
260,P335072,Rev,saa06,"[312, 1218, 764, 1498]",3.47,True
282,P335092,Obv,saa06,"[322, 101, 954, 931]",0.94,True
284,P335092,Rev,saa06,"[302, 1245, 928, 2066]",0.94,True
290,P335076,Obv,saa06,"[281, 204, 720, 502]",3.55,True
296,P335076,Rev,saa06,"[281, 913, 720, 1211]",3.55,True
303,P335115,Obv,saa06,"[390, 81, 1078, 529]",3.47,True
305,P335115,Rev,saa06,"[387, 891, 1071, 1323]",3.47,True
311,P335027,Obv,saa06,"[365, 296, 956, 1162]",2.68,True
316,P335027,Rev,saa06,"[362, 1618, 947, 2478]",2.68,True
319,P335218,Obv,saa06,"[498, 50, 1470, 1085]",2.03,True
323,P335218,Rev,saa06,"[540, 1435, 1437, 2402]",2.03,True
326,P335087,Obv,saa06,"[344, 92, 708, 634]",2.51,True
336,P335264,Obv,saa06,"[319, 61, 750, 505]",3.36,True
339,P335264,Rev,saa06,"[319, 781, 750, 1242]",3.36,True
343,P335078,Obv,saa06,"[323, 273, 1041, 741]",2.81,True
348,P335078,Rev,saa06,"[321, 1160, 1031, 1619]",2.81,True
352,P335173,Obv,saa06,"[421, 429, 1034, 1331]",1.37,True
358,P335129,Obv,saa06,"[402, 327, 1022, 1174]",1.99,True
363,P335129,Rev,saa06,"[408, 1483, 1035, 2327]",1.99,True
370,P334996,Obv,saa06,"[508, 532, 1839, 1327]",1.05,True
372,P334996,Rev,saa06,"[529, 1810, 1832, 2578]",1.05,True
375,P335310,Obv,saa06,"[414, 79, 925, 480]",2.29,True
379,P335310,Rev,saa06,"[410, 1593, 955, 1976]",2.29,True
384,P335140,Obv,saa06,"[306, 252, 940, 975]",1.11,True
386,P335140,Rev,saa06,"[320, 1236, 946, 1948]",1.11,True
387,P335170,Obv,saa06,"[11, 5, 1089, 1852]",0.88,True
396,P335223,Obv,saa06,"[288, 54, 782, 552]",1.0,True
412,P335059,Obv,saa06,"[337, 306, 638, 669]",3.21,True
416,P335059,Rev,saa06,"[333, 1560, 650, 1926]",3.21,True
420,P334999,Obv,saa06,"[289, 79, 751, 396]",2.7,True
432,P335128,Obv,saa06,"[260, 88, 583, 594]",3.37,True
434,P335128,Rev,saa06,"[273, 757, 592, 1267]",3.37,True
440,P335074,Obv,saa06,"[353, 271, 854, 605]",2.75,True
445,P335074,Rev,saa06,"[371, 1182, 868, 1509]",2.75,True
451,P334987,Obv,saa06,"[261, 236, 852, 647]",2.87,True
456,P334987,Rev,saa06,"[268, 1142, 857, 1553]",2.87,True
462,P336003,Obv,saa06,"[641, 655, 1617, 1866]",0.97,True
465,P336003,Rev,saa06,"[649, 2526, 1697, 3665]",0.97,True
468,P335194,Obv,saa06,"[501, 79, 1231, 1066]",2.93,True
471,P335194,Rev,saa06,"[521, 1435, 1223, 2385]",2.93,True
477,P335113,Rev,saa06,"[263, 240, 822, 584]",2.4,True
481,P335113,Obv,saa06,"[297, 1124, 840, 1461]",2.4,True
487,P335112,Obv,saa06,"[402, 73, 1058, 1281]",1.9,True
490,P335112,Rev,saa06,"[395, 1613, 1048, 2811]",1.9,True
496,P335409,Obv,saa06,"[392, 0, 1272, 1287]",2.75,True
499,P335409,Rev,saa06,"[372, 1594, 1269, 2955]",2.75,True
504,P335005,Obv,saa06,"[448, 412, 1581, 954]",1.91,True
509,P334992,Obv,saa06,"[368, 98, 866, 615]",2.24,True
514,P334992,Rev,saa06,"[374, 932, 875, 1399]",2.24,True
518,P334993,Obv,saa06,"[369, 60, 968, 467]",3.08,True
523,P334993,Rev,saa06,"[356, 1027, 951, 1418]",3.08,True
527,P335416,Obv,saa06,"[257, 66, 765, 575]",4.0,True
531,P335416,Rev,saa06,"[248, 727, 744, 1221]",4.0,True
535,P335150,Rev,saa06,"[436, 46, 1131, 649]",2.33,True
539,P335150,Obv,saa06,"[444, 1049, 1135, 1662]",2.33,True
545,P335017,Obv,saa06,"[306, 232, 761, 579]",3.2,True
550,P335017,Rev,saa06,"[308, 1063, 772, 1408]",3.2,True
556,P335413,Obv,saa06,"[221, 49, 799, 653]",4.0,True
559,P335413,Rev,saa06,"[228, 756, 652, 1336]",4.0,True
565,P335376,Obv,saa06,"[350, 357, 954, 993]",3.15,True
568,P335376,Rev,saa06,"[347, 1295, 967, 1924]",3.15,True
571,P334966,Obv,saa06,"[318, 69, 856, 264]",1.72,True
574,P334966,Rev,saa06,"[339, 522, 871, 746]",1.72,True
580,P335430,Obv,saa06,"[279, 41, 1109, 1059]",2.3,True
588,P335419,Obv,saa06,"[893, 494, 1532, 1116]",1.89,True
592,P335419,Rev,saa06,"[924, 1739, 1560, 2381]",1.89,True
598,P335429,Rev,saa06,"[353, 73, 847, 813]",2.32,True
600,P335429,Obv,saa06,"[350, 1082, 847, 1817]",2.32,True
604,P335401,Obv,saa06,"[493, 480, 1575, 1353]",1.57,True
608,P335401,Rev,saa06,"[513, 1753, 1568, 2611]",1.57,True
610,P335561,Obv,saa06,"[193, 135, 582, 482]",3.44,True
616,P335561,Rev,saa06,"[200, 930, 594, 1268]",3.44,True
621,P335270,Obv,saa06,"[408, 78, 1171, 1438]",2.62,True
625,P335270,Rev,saa06,"[412, 1763, 1171, 3097]",2.62,True
628,P335421,Obv,saa06,"[331, 63, 566, 384]",1.33,True
632,P335421,Rev,saa06,"[308, 646, 562, 945]",1.33,True
637,P334971,Obv,saa06,"[290, 79, 602, 547]",3.21,True
645,P335651,Obv,saa06,"[57, 267, 676, 551]",2.97,True
652,P335957,Obv,saa06,"[412, 378, 1398, 1482]",1.86,True
654,P335957,Rev,saa06,"[425, 1802, 1380, 2874]",1.86,True
658,P335373,Obv,saa06,"[452, 190, 1054, 836]",1.76,True
660,P335373,Rev,saa06,"[452, 1132, 1064, 1793]",1.76,True
664,P335190,Obv,saa06,"[500, 65, 1344, 1507]",1.88,True
670,P335190,Rev,saa06,"[487, 1838, 1325, 3279]",1.88,True
675,P334995,Obv,saa06,"[277, 225, 715, 524]",3.32,True
681,P334995,Rev,saa06,"[284, 923, 708, 1215]",3.32,True
686,P335248,Obv,saa06,"[492, 229, 1211, 605]",2.08,True
689,P335248,Rev,saa06,"[491, 995, 1218, 1369]",2.08,True
695,P334984,Obv,saa06,"[380, 333, 988, 725]",2.8,True
700,P334984,Rev,saa06,"[371, 1541, 987, 1948]",2.8,True
703,P335382,Obv,saa06,"[637, 43, 1651, 1293]",1.14,True
707,P335382,Rev,saa06,"[637, 1809, 1659, 3011]",1.14,True
711,P335274,Obv,saa06,"[532, 84, 1223, 1253]",2.07,True
714,P335274,Rev,saa06,"[545, 1786, 1222, 2946]",2.07,True
717,P335597,Obv,saa06,"[0, 11, 579, 389]",2.79,True
718,P335597,Rev,saa06,"[16, 398, 611, 780]",2.79,True
723,P335100,Obv,saa06,"[386, 79, 886, 774]",1.07,True
726,P335100,Rev,saa06,"[377, 1105, 896, 1782]",1.07,True
730,P335122,Obv,saa06,"[256, 70, 681, 794]",3.99,True
734,P335122,Rev,saa06,"[247, 941, 679, 1649]",3.99,True
740,P335073,Obv,saa06,"[429, 290, 1050, 740]",2.88,True
745,P335073,Rev,saa06,"[436, 1457, 1070, 1888]",2.88,True
751,P335593,Obv,saa06,"[454, 74, 1021, 829]",1.64,True
754,P335125,Obv,saa06,"[541, 72, 1148, 1135]",1.96,True
758,P335125,Rev,saa06,"[530, 1524, 1149, 2572]",1.96,True
762,P335109,Obv,saa06,"[842, 217, 1232, 889]",1.82,True
766,P335109,Rev,saa06,"[863, 1254, 1250, 1906]",1.82,True
773,P335246,Obv,saa06,"[446, 65, 1051, 726]",1.11,True
775,P335246,Rev,saa06,"[462, 1108, 1045, 1809]",1.11,True
780,P335308,Obv,saa06,"[307, 92, 884, 894]",2.03,True
783,P335308,Rev,saa06,"[301, 1180, 878, 1993]",2.03,True
787,P335425,Obv,saa06,"[326, 187, 1076, 869]",2.28,True
797,P334988,Obv,saa06,"[323, 75, 782, 532]",1.0,True
801,P334988,Rev,saa06,"[348, 737, 778, 1023]",1.0,True
808,P335368,Obv,saa06,"[412, 51, 1080, 1310]",2.83,True
811,P335368,Rev,saa06,"[412, 1665, 1076, 2936]",2.83,True
817,P335082,Obv,saa06,"[305, 62, 1229, 698]",1.62,True
821,P335082,Rev,saa06,"[317, 1190, 1227, 1831]",1.62,True
826,P335209,Obv,saa06,"[564, 51, 1519, 1259]",1.87,True
829,P335209,Rev,saa06,"[576, 1690, 1515, 2881]",1.87,True
833,P335267,Obv,saa06,"[404, 53, 851, 716]",2.35,True
837,P335267,Rev,saa06,"[394, 1137, 825, 1746]",2.35,True
843,P335646,Obv,saa06,"[216, 313, 781, 588]",2.3,True
848,P335193,Obv,saa06,"[595, 89, 1462, 1337]",1.97,True
852,P335193,Rev,saa06,"[600, 1919, 1458, 3171]",1.97,True
857,P335145,Obv,saa06,"[392, 78, 909, 977]",2.75,True
859,P335145,Rev,saa06,"[388, 1286, 919, 2170]",2.75,True
865,P335233,Obv,saa06,"[762, 48, 1241, 740]",2.36,True
867,P335233,Rev,saa06,"[762, 1104, 1234, 1809]",2.36,True
871,P335142,Obv,saa06,"[494, 65, 1135, 684]",1.43,True
875,P335142,Rev,saa06,"[492, 1163, 1126, 1764]",1.43,True
882,P335221,Obv,saa06,"[528, 502, 1176, 1276]",0.88,True
885,P335221,Rev,saa06,"[521, 1775, 1176, 2472]",0.88,True
888,P335358,Obv,saa06,"[575, 2, 1747, 1263]",1.65,True
892,P335358,Rev,saa06,"[556, 1669, 1728, 2941]",1.65,True
895,P334961,Obv,saa06,"[474, 132, 1060, 566]",2.4,True
903,P334961,Rev,saa06,"[480, 1593, 1066, 2014]",2.4,True
910,P334986,Obv,saa06,"[363, 296, 980, 682]",2.69,True
915,P334986,Rev,saa06,"[363, 1463, 994, 1851]",2.69,True
921,P335541,Obv,saa06,"[471, 70, 1171, 1263]",2.69,True
926,P335541,Rev,saa06,"[470, 1610, 1186, 2770]",2.69,True
929,P335383,Obv,saa06,"[451, 59, 920, 1049]",1.98,True
935,P335383,Rev,saa06,"[443, 1402, 898, 2380]",1.98,True
939,P335395,Obv,saa06,"[459, 144, 1081, 797]",1.02,True
942,P335395,Rev,saa06,"[462, 1107, 1088, 1781]",1.02,True
945,P335245,Obv,saa06,"[485, 76, 875, 1137]",1.35,True
949,P335245,Rev,saa06,"[427, 1547, 903, 2605]",1.35,True
954,P335960,Rev,saa06,"[480, 436, 1335, 1127]",1.39,True
957,P335960,Obv,saa06,"[506, 1636, 1361, 2316]",1.39,True
962,P335414,Obv,saa06,"[456, 301, 1079, 1221]",1.75,True
965,P335414,Rev,saa06,"[461, 1505, 1075, 2413]",1.75,True
972,P335106,Obv,saa06,"[314, 70, 905, 447]",2.32,True
976,P335106,Rev,saa06,"[313, 1148, 900, 1520]",2.32,True
981,P335307,Obv,saa06,"[462, 87, 1120, 807]",2.37,True
984,P335307,Rev,saa06,"[442, 1197, 1128, 1907]",2.37,True
989,P335276,Obv,saa06,"[526, 89, 904, 1233]",2.06,True
993,P335276,Rev,saa06,"[522, 1558, 911, 2726]",2.06,True
998,P335427,Rev,saa06,"[372, 68, 917, 426]",2.36,True
1000,P335427,Obv,saa06,"[354, 735, 922, 1090]",2.36,True
1004,P335056,Obv,saa06,"[252, 74, 609, 298]",2.98,True
1007,P335056,Rev,saa06,"[253, 311, 590, 504]",2.98,True
1021,P335184,Obv,saa06,"[526, 80, 1210, 1311]",1.96,True
1023,P335184,Rev,saa06,"[526, 1790, 1210, 3010]",1.96,True
1026,P335316,Obv,saa06,"[348, 61, 760, 628]",3.25,True
1030,P335316,Rev,saa06,"[352, 979, 751, 1533]",3.25,True
1034,P335327,Obv,saa06,"[402, 122, 999, 1113]",2.48,True
1038,P335327,Rev,saa06,"[421, 1327, 1004, 2307]",2.48,True
1046,P335550,Rev,saa06,"[349, 917, 941, 1484]",1.95,True
1051,P335946,Obv,saa06,"[420, 341, 1353, 1303]",1.42,True
1054,P335946,Rev,saa06,"[436, 1661, 1355, 2627]",1.42,True
1057,P334963,Obv,saa06,"[346, 139, 833, 466]",2.85,True
1061,P334963,Rev,saa06,"[375, 1176, 844, 1497]",2.85,True
1065,P274788,Obv,saa06,"[397, 86, 1448, 1571]",0.7,True
1070,P274788,Rev,saa06,"[406, 1742, 1424, 3182]",0.7,True
1076,P335496,Obv,saa06,"[542, 85, 1050, 1025]",2.05,True
1080,P335496,Rev,saa06,"[570, 2586, 1030, 3540]",2.05,True
1083,P335326,Obv,saa06,"[596, 65, 1245, 800]",2.84,True
1088,P335326,Rev,saa06,"[596, 1096, 1240, 1813]",2.84,True
1092,P334970,Obv,saa06,"[417, 57, 1153, 557]",3.07,True
1096,P334970,Rev,saa06,"[414, 831, 1159, 1326]",3.07,True
1099,P335365,Obv,saa06,"[323, 77, 768, 712]",3.3,True
1104,P335365,Rev,saa06,"[297, 915, 946, 1563]",3.3,True
1108,P335014,Obv,saa06,"[455, 354, 1261, 797]",2.52,True
1115,P335014,Rev,saa06,"[464, 1465, 1276, 1916]",2.52,True
1121,P335423,Obv,saa06,"[784, 69, 1196, 728]",2.13,True
1125,P335423,Rev,saa06,"[783, 1093, 1204, 1706]",2.13,True
1130,P335219,Obv,saa06,"[343, 68, 857, 676]",2.37,True
1133,P335219,Rev,saa06,"[345, 963, 857, 1569]",2.37,True
1139,P335325,Obv,saa06,"[389, 312, 917, 1146]",2.45,True
1141,P335325,Rev,saa06,"[373, 1409, 914, 2244]",2.45,True
1146,P335380,Obv,saa06,"[412, 345, 789, 940]",1.07,True
1151,P335380,Rev,saa06,"[407, 1359, 772, 1957]",1.07,True
1157,P335147,Obv,saa06,"[355, 328, 1066, 1477]",1.82,True
1160,P335147,Rev,saa06,"[361, 1794, 1069, 2936]",1.82,True
1163,P335035,Obv,saa06,"[310, 230, 937, 618]",3.26,True
1168,P335035,Rev,saa06,"[312, 1106, 937, 1494]",3.26,True
1172,P335010,Obv,saa06,"[0, 0, 1624, 2848]",0.7,True
1188,P334960,Obv,saa06,"[303, 85, 886, 450]",3.78,True
1196,P336198,Obv,saa06,"[330, 366, 998, 1010]",3.26,True
1199,P336198,Rev,saa06,"[333, 1364, 1027, 1989]",3.26,True
1202,P335941,Obv,saa06,"[331, 295, 960, 1292]",0.98,True
1206,P335941,Rev,saa06,"[364, 1557, 999, 2551]",0.98,True
1210,P335281,Obv,saa06,"[523, 102, 1265, 1211]",1.62,True
1213,P335281,Rev,saa06,"[526, 1611, 1258, 2723]",1.62,True
1225,P335025,Obv,saa06,"[287, 58, 783, 398]",2.94,True
1228,P335025,Rev,saa06,"[291, 897, 785, 1156]",2.94,True
1233,P335007,Obv,saa06,"[517, 425, 1176, 874]",1.8,True
1238,P335007,Rev,saa06,"[513, 1722, 1173, 2175]",1.8,True
1245,P335540,Obv,saa06,"[425, 68, 1023, 1107]",2.34,True
1249,P335540,Rev,saa06,"[426, 1477, 1016, 2506]",2.34,True
1253,P335544,Obv,saa06,"[148, 127, 429, 610]",4.0,True
1258,P335544,Rev,saa06,"[145, 854, 428, 1337]",4.0,True
1261,P335174,Obv,saa06,"[413, 523, 1319, 1877]",1.55,True
1268,P335208,Obv,saa06,"[794, 81, 1775, 1205]",2.37,True
1272,P335208,Rev,saa06,"[791, 1623, 1775, 2718]",2.37,True
1277,P334969,Obv,saa06,"[459, 472, 1830, 1311]",1.52,True
1281,P334969,Rev,saa06,"[480, 1730, 1845, 2566]",1.52,True
1284,P335297,Obv,saa06,"[517, 69, 1197, 676]",1.62,True
1287,P335297,Rev,saa06,"[501, 1044, 1194, 1618]",1.62,True
1292,P335937,Rev,saa06,"[398, 353, 1227, 1317]",1.82,True
1295,P335937,Obv,saa06,"[396, 1700, 1230, 2642]",1.82,True
1298,P335172,Obv,saa06,"[370, 77, 973, 730]",2.09,True
1300,P335172,Rev,saa06,"[365, 1029, 970, 1698]",2.09,True
1305,P335385,Obv,saa06,"[295, 85, 940, 1195]",3.19,True
1308,P335385,Rev,saa06,"[266, 1426, 918, 2524]",3.19,True
1315,P335022,Obv,saa06,"[534, 449, 1224, 1345]",1.52,True
1317,P335022,Rev,saa06,"[534, 1917, 1220, 2800]",1.52,True
1322,P335397,Rev,saa06,"[489, 76, 973, 886]",2.11,True
1325,P335397,Obv,saa06,"[497, 1322, 966, 2105]",2.11,True
1328,P335215,Obv,saa06,"[0, 0, 2298, 4002]",0.82,True
1333,P335215,Rev,saa06,"[588, 1881, 1728, 3157]",0.82,True
1337,P335071,Obv,saa06,"[348, 72, 874, 414]",1.88,True
1341,P335071,Rev,saa06,"[340, 719, 879, 1059]",1.88,True
1348,P335407,Obv,saa06,"[641, 135, 1606, 1709]",1.53,True
1353,P335407,Rev,saa06,"[646, 2628, 1611, 4156]",1.53,True
1357,P335410,Obv,saa06,"[266, 68, 772, 741]",4.0,True
1361,P335410,Rev,saa06,"[254, 875, 932, 1554]",4.0,True
1364,P335440,Obv,saa06,"[314, 38, 806, 510]",2.82,True
1368,P335440,Rev,saa06,"[306, 768, 812, 1221]",2.82,True
1374,P335213,Obv,saa06,"[289, 72, 830, 659]",3.67,True
1376,P335213,Rev,saa06,"[297, 887, 816, 1468]",3.67,True
1382,P335169,Obv,saa06,"[514, 65, 1226, 1018]",1.29,True
1384,P335169,Rev,saa06,"[509, 1521, 1237, 2456]",1.29,True
1387,P335314,Obv,saa06,"[265, 56, 848, 579]",2.81,True
1391,P335314,Rev,saa06,"[282, 749, 823, 1077]",2.81,True
1396,P335976,Obv,saa06,"[502, 485, 1583, 2144]",1.94,True
1400,P335976,Rev,saa06,"[515, 2543, 1591, 4180]",1.94,True
1402,P335321,Obv,saa06,"[385, 87, 1082, 719]",2.63,True
1405,P335321,Rev,saa06,"[380, 1076, 1085, 1703]",2.63,True
1412,P335162,Obv,saa06,"[912, 120, 1523, 1272]",1.84,True
1416,P335162,Rev,saa06,"[924, 2168, 1523, 3316]",1.84,True
1424,P334973,Obv,saa06,"[321, 231, 652, 449]",3.18,True
1430,P334973,Rev,saa06,"[326, 883, 658, 1107]",3.18,True
1436,P335575,Obv,saa06,"[353, 79, 1097, 554]",1.98,True
1441,P335575,Rev,saa06,"[346, 1258, 1109, 1729]",1.98,True
1445,P335520,Rev,saa06,"[43, 43, 486, 542]",2.52,True
1452,P335303,Obv,saa06,"[424, 272, 769, 973]",3.23,True
1458,P335303,Rev,saa06,"[439, 1478, 789, 2182]",3.23,True
1467,P335940,Obv,saa06,"[294, 249, 912, 1276]",2.05,True
1469,P335940,Rev,saa06,"[308, 1510, 916, 2525]",2.05,True
1471,P335130,Obv,saa06,"[738, 83, 1900, 1875]",1.31,True
1477,P335130,Rev,saa06,"[750, 3463, 1912, 5256]",1.31,True
1481,P335362,Obv,saa06,"[388, 80, 1486, 723]",2.45,True
1485,P335362,Rev,saa06,"[403, 1090, 1484, 1736]",2.45,True
1488,P335348,Obv,saa06,"[365, 47, 975, 591]",2.43,True
1492,P335348,Rev,saa06,"[369, 835, 969, 1367]",2.43,True
1496,P335124,Obv,saa06,"[499, 87, 1212, 1182]",2.0,True
1500,P335124,Rev,saa06,"[499, 1979, 1216, 3063]",2.0,True
1503,P335242,Obv,saa06,"[315, 48, 722, 705]",2.32,True
1507,P335242,Rev,saa06,"[323, 1013, 709, 1654]",2.32,True
1512,P335528,Rev,saa06,"[437, 424, 1310, 1656]",1.0,True
1517,P335355,Obv,saa06,"[372, 271, 876, 1022]",2.64,True
1523,P335355,Rev,saa06,"[388, 1530, 892, 2271]",2.64,True
1530,P335279,Obv,saa06,"[370, 92, 910, 924]",1.7,True
1534,P335279,Rev,saa06,"[365, 1180, 910, 2039]",1.7,True
1539,P334957,Obv,saa06,"[273, 73, 1157, 589]",2.14,True
1546,P334957,Rev,saa06,"[278, 1181, 1164, 1707]",2.14,True
1553,P335183,Obv,saa06,"[298, 200, 590, 695]",4.0,True
1559,P335183,Rev,saa06,"[306, 1077, 594, 1570]",4.0,True
1564,P335137,Obv,saa06,"[640, 324, 1344, 1113]",2.69,True
1568,P335137,Rev,saa06,"[640, 1418, 1330, 2200]",2.69,True
1572,P335205,Obv,saa06,"[348, 113, 739, 765]",2.96,True
1577,P335205,Rev,saa06,"[339, 957, 727, 1598]",2.96,True
1582,P335149,Obv,saa06,"[511, 72, 1208, 1114]",1.54,True
1585,P335149,Rev,saa06,"[525, 1619, 1215, 2685]",1.54,True
1590,P335262,Obv,saa06,"[441, 74, 1004, 1162]",2.07,True
1597,P335068,Obv,saa06,"[303, 255, 726, 548]",3.55,True
1602,P335068,Rev,saa06,"[321, 993, 745, 1288]",3.55,True
1607,P335041,Obv,saa06,"[477, 426, 1653, 1165]",1.3,True
1612,P335041,Rev,saa06,"[487, 1588, 1662, 2322]",1.3,True
1614,P335220,Obv,saa06,"[402, 99, 1050, 858]",2.31,True
1617,P335220,Rev,saa06,"[404, 1206, 1067, 1949]",2.31,True
1622,P335091,Obv,saa06,"[469, 71, 955, 465]",1.0,True
1623,P335091,Rev,saa06,"[461, 494, 955, 872]",1.0,True
1629,P334994,Obv,saa06,"[628, 487, 1328, 984]",1.83,True
1635,P334994,Rev,saa06,"[666, 1951, 1362, 2449]",1.83,True
1642,P335004,Obv,saa06,"[449, 435, 1174, 921]",2.39,True
1645,P335004,Rev,saa06,"[442, 1418, 1162, 1893]",2.39,True
1648,P335306,Obv,saa06,"[408, 46, 1080, 858]",1.59,True
1652,P335306,Rev,saa06,"[412, 1194, 1052, 1975]",1.59,True
1658,P335364,Obv,saa06,"[492, 536, 1148, 1400]",2.36,True
1660,P335364,Rev,saa06,"[482, 1826, 1131, 2696]",2.36,True
1666,P335216,Obv,saa06,"[330, 58, 904, 603]",2.75,True
1668,P335216,Rev,saa06,"[339, 868, 919, 1426]",2.75,True
1673,P335126,Obv,saa06,"[341, 71, 900, 1032]",2.25,True
1676,P335126,Rev,saa06,"[357, 1292, 913, 2246]",2.25,True
1680,P334955,Obv,saa06,"[343, 85, 839, 442]",2.52,True
1683,P334955,Rev,saa06,"[350, 751, 836, 1111]",2.52,True
1687,P335367,Rev,saa06,"[474, 60, 1272, 821]",2.17,True
1690,P335367,Obv,saa06,"[480, 1312, 1282, 2049]",2.17,True
1693,P335501,Obv,saa06,"[244, 51, 577, 577]",1.03,True
1702,P335211,Obv,saa06,"[484, 460, 1455, 1754]",1.74,True
1706,P335211,Rev,saa06,"[492, 2168, 1454, 3463]",1.74,True
1708,P335165,Rev,saa06,"[314, 221, 776, 667]",2.89,True
1713,P335165,Obv,saa06,"[297, 884, 766, 1322]",2.89,True
1719,P335272,Obv,saa06,"[388, 80, 1085, 1171]",2.29,True
1723,P335272,Rev,saa06,"[375, 1518, 1075, 2573]",2.29,True
1728,P335371,Rev,saa06,"[462, 53, 1159, 637]",3.94,True
1731,P335371,Obv,saa06,"[452, 1050, 1159, 1639]",3.94,True
1734,P335225,Obv,saa06,"[384, 47, 928, 745]",3.66,True
1738,P335225,Rev,saa06,"[394, 1055, 902, 1720]",3.66,True
1744,P335386,Obv,saa06,"[433, 433, 943, 1397]",2.17,True
1746,P335386,Rev,saa06,"[442, 1772, 944, 2762]",2.17,True
1747,P335011,Obv,saa06,"[157, 130, 541, 698]",4.0,True
1753,P335011,Rev,saa06,"[159, 870, 540, 1185]",4.0,True
1756,P335251,Obv,saa06,"[365, 70, 903, 808]",0.85,True
1758,P335251,Rev,saa06,"[390, 1100, 886, 1816]",0.85,True
1761,P335195,Rev,saa06,"[488, 49, 1432, 1363]",1.73,True
1765,P335195,Obv,saa06,"[499, 1743, 1449, 3047]",1.73,True
1770,P335189,Obv,saa06,"[142, 140, 394, 643]",4.0,True
1774,P335189,Rev,saa06,"[143, 780, 395, 1214]",4.0,True
1778,P336009,Rev,saa06,"[275, 48, 778, 392]",2.48,True
1781,P336009,Obv,saa06,"[272, 643, 776, 985]",2.48,True
1789,P335394,Obv,saa06,"[603, 498, 1193, 1681]",1.86,True
1793,P335394,Rev,saa06,"[593, 2077, 1211, 3240]",1.86,True
1798,P335441,Obv,saa06,"[514, 80, 1232, 734]",2.57,True
1801,P335441,Rev,saa06,"[513, 1197, 1241, 1871]",2.57,True
1814,P335055,Obv,saa06,"[335, 273, 871, 629]",2.28,True
1820,P335055,Rev,saa06,"[338, 1171, 867, 1521]",2.28,True
1826,P335653,Obv,saa06,"[467, 128, 1121, 806]",3.42,True
1830,P335653,Rev,saa06,"[464, 1150, 1118, 1842]",3.42,True
1835,P335177,Obv,saa06,"[609, 55, 1484, 1592]",1.82,True
1838,P335177,Rev,saa06,"[612, 2032, 1503, 3549]",1.82,True
1843,P335949,Obv,saa06,"[384, 316, 1210, 1639]",2.12,True
1847,P335949,Rev,saa06,"[397, 1931, 1223, 3248]",2.12,True
1850,P237807,Rev,saa06,"[285, 256, 809, 1074]",2.93,True
1856,P335521,Rev,saa06,"[283, 76, 711, 468]",3.4,True
1866,P335495,Rev,saa06,"[361, 1386, 874, 2323]",2.01,True
1870,P335336,Obv,saa06,"[399, 74, 1142, 547]",3.13,True
1873,P335336,Rev,saa06,"[401, 890, 1137, 1376]",3.13,True
